#  RA   Dec   redshift   u    g   r   i   z
34.80060513 -9.394280982 0.93 25.0026 24.3587 23.1741 22.0941 21.3297
34.65801596 -9.39241076 0.56 25.9001 24.415 23.1807 22.2818 21.8549
34.39979032 -9.392128658 0.27 24.4776 22.6414 21.514 21.0609 20.7441
34.07957364 -9.391270253 0.51 25.5647 24.0513 22.8966 22.0738 21.7055
34.19663308 -9.390512358 0.55 25.7338 24.1878 22.7657 21.8898 21.4414
34.59810692 -9.389769628 0.89 26.3421 25.2308 23.5693 22.2833 21.4203
34.1833056 -9.390174052 0.34 24.5529 22.8289 21.4952 20.9646 20.6013
34.56198776 -9.390337187 0.33 23.8628 22.4208 21.1453 20.6807 20.3691
34.76482765 -9.39031911 0.52 25.8008 23.1527 21.5798 20.6568 20.2131
34.7291986 -9.389007813 0.72 26.4001 25.0316 23.4967 22.3486 21.8133
34.36938438 -9.388193967 0.61 25.5952 24.0938 22.5256 21.5597 21.1495
34.79699853 -9.386077356 0.78 99.0 25.1743 23.3623 22.1665 21.3207
34.31273262 -9.38595418 0.68 25.7711 24.3094 22.9857 21.8312 21.3356
34.84012207 -9.385624134 0.25 23.9089 22.3361 21.2596 20.7296 20.349
34.48155552 -9.385378825 0.39 25.1181 23.0451 21.5758 20.8978 20.5072
34.43947386 -9.383492069 0.7 26.9692 25.1285 23.575 22.4675 21.7913
34.90441895 -9.383111731 0.43 24.6658 22.8225 21.4219 20.7487 20.3062
34.21569555 -9.380671618 0.57 26.265 24.6262 23.1361 22.2055 21.802
34.47908565 -9.38171289 0.47 24.8618 22.4518 20.8129 20.0583 19.647
34.89128812 -9.380989518 0.78 24.8937 23.9641 22.7124 21.3078 20.8891
34.43615827 -9.376762179 0.32 24.6608 22.8053 21.4768 20.9462 20.5261
34.60961 -9.375873686 0.68 24.9366 23.7961 22.4929 21.4413 21.0083
34.67594825 -9.374614322 0.82 25.1992 24.2779 23.2379 21.9683 21.3989
34.08617268 -9.373783573 0.59 25.7118 24.1012 22.8236 21.8096 21.3695
34.32838566 -9.374509815 0.37 24.6282 22.6357 21.1913 20.5662 20.1434
34.63411499 -9.372071044 0.99 25.9225 25.2336 23.7733 22.4574 21.5581
34.5292742 -9.371427373 0.72 25.7336 24.6691 23.4569 22.3642 21.8682
34.28462963 -9.372193786 0.4 25.9615 24.2311 22.7534 22.1612 21.8131
34.29545725 -9.372644634 0.35 23.7857 21.8603 20.4208 19.8624 19.508
34.80973612 -9.369867395 0.47 24.9375 23.0881 21.639 20.8416 20.4256
34.16069021 -9.370459226 0.68 25.5686 23.6283 21.9748 20.7706 20.2683
34.66645628 -9.368839089 0.83 26.5831 25.1672 23.5028 22.1247 21.3158
34.73972546 -9.368614161 0.26 23.5447 21.847 20.7092 20.2408 19.9028
34.44033886 -9.366760194 0.39 25.2072 23.8675 22.6082 22.0967 21.7352
34.76689476 -9.367700871 0.75 25.0466 23.7822 22.4836 21.2437 20.6171
34.55406158 -9.364558133 0.83 26.6018 25.1975 23.5504 22.2835 21.4603
34.08396142 -9.36544415 0.44 24.0097 22.1856 20.6265 19.9795 19.5652
34.61730844 -9.365460414 0.35 22.819 21.5623 20.4336 19.9459 19.5852
34.62176467 -9.364198052 0.5 25.7658 23.1981 21.745 20.7836 20.3597
34.88124443 -9.362810802 0.94 25.7183 25.0018 23.5234 22.4502 21.5971
34.87998621 -9.361415012 0.39 24.7182 22.9909 21.5246 20.9082 20.5794
34.22663375 -9.35979965 0.85 25.5837 24.2552 23.1746 22.0638 21.0504
34.58101741 -9.360026324 0.4 26.0864 23.9142 22.4969 21.7985 21.4346
34.23943738 -9.36011637 0.46 25.0627 23.0948 21.6198 20.9478 20.5274
34.70646538 -9.358143694 0.65 27.404 24.6991 23.1626 21.9124 21.3982
34.28959966 -9.35832362 0.6 25.8598 24.1939 22.6861 21.685 21.2513
34.50448969 -9.358428192 0.31 24.0814 22.4467 21.3537 20.7469 20.3599
34.30376911 -9.355459544 0.45 25.7844 23.8494 22.4305 21.7271 21.3641
34.74508951 -9.355603442 0.45 24.5865 22.6897 21.2362 20.5251 20.1113
34.48061711 -9.354876037 0.56 99.0 24.6272 23.1661 22.0839 21.6619
34.02505255 -9.353141684 0.64 25.341 23.9484 22.6953 21.6599 21.2056
34.28244189 -9.35252704 0.41 26.3593 24.1868 22.6894 22.0268 21.6625
34.9462849 -9.352974765 0.6 24.5461 23.5067 22.1187 21.3048 20.9269
34.89085472 -9.353644919 0.83 25.166 24.1478 23.0321 21.7417 21.0551
34.70845318 -9.352168706 0.56 26.9072 24.7602 23.31 22.3313 21.8777
34.77401852 -9.351381814 0.49 25.3926 24.0546 22.782 22.1319 21.6804
34.72259808 -9.350969586 0.46 26.9996 24.6789 23.2389 22.4176 22.0648
34.4570231 -9.350371646 0.3 24.1995 22.4871 21.2548 20.72 20.4124
34.39502688 -9.35086606 0.83 24.5943 23.5045 21.915 20.7434 19.939
34.28483626 -9.350519787 0.55 24.3322 22.6251 21.1167 20.266 19.8015
34.07183215 -9.348241821 0.57 26.9806 23.4267 21.9511 20.9934 20.55
34.97516623 -9.346833234 0.61 24.8615 23.3739 21.9521 20.9955 20.4646
34.26133997 -9.345361737 0.64 26.3328 24.6009 23.5062 22.3111 21.8762
34.71766192 -9.344449427 0.7 25.423 24.1917 22.7703 21.6639 21.1755
34.2392174 -9.343626422 0.74 26.2905 25.0091 23.6274 22.4396 21.8654
34.71438085 -9.343432966 0.48 25.8398 23.9163 22.4265 21.644 21.2431
34.1301601 -9.343176759 0.62 26.544 24.5585 23.093 21.9852 21.4988
34.33009697 -9.343770136 0.79 25.9785 24.6463 23.0127 21.7523 21.1193
34.25596637 -9.342805189 0.73 26.9004 24.3987 22.627 21.3192 20.7492
34.69159951 -9.342669574 0.46 25.9393 24.0088 22.44 21.7927 21.3667
34.17275076 -9.342478327 0.83 26.5384 25.2695 23.6086 22.3763 21.6181
34.38125104 -9.342630976 0.89 25.9925 25.1314 23.7492 22.3649 21.5988
34.27747171 -9.341715112 0.45 26.1942 24.2852 22.7354 22.142 21.6419
34.1752847 -9.340308948 0.54 26.185 24.4909 23.0291 22.1798 21.7559
34.57904662 -9.340570236 0.78 25.1222 24.0401 22.7791 21.5544 20.9381
34.25149611 -9.340081873 0.6 25.2871 23.5905 22.2154 21.1888 20.7227
34.05313119 -6.536608903 0.43 25.605 23.7827 22.3455 21.6754 21.2957
34.04856303 -6.536468106 0.8 26.1667 25.2611 23.6779 22.3361 21.9015
34.74183299 -6.536949602 0.16 25.1737 23.6374 22.8906 22.4181 22.2069
34.12793389 -6.535552701 0.86 25.216 24.2878 22.81 21.5895 20.8701
34.41834097 -6.531284211 0.92 26.363 25.3346 23.4921 22.1948 21.327
34.97160561 -6.530803299 0.85 25.3137 24.5503 23.2465 22.1896 21.5325
34.40068881 -6.530419705 0.91 99.0 25.8834 23.5122 22.3197 21.4581
34.95490741 -6.529737554 0.73 26.8062 25.0415 23.5453 22.2918 21.6697
34.09189124 -6.527267799 0.44 24.8741 23.6037 22.3777 21.7961 21.4797
34.10693345 -6.526335363 0.4 25.7608 23.9227 22.4844 21.8221 21.5567
34.43070167 -6.525109041 0.67 26.8611 24.2444 22.5902 21.3427 20.8768
34.45735924 -6.524796314 0.7 26.1617 24.26 22.5744 21.2954 20.8451
34.85237953 -6.520166358 0.55 25.0945 23.5932 22.1155 21.1908 20.8954
34.44764826 -6.519501875 0.61 25.101 23.404 21.9529 20.8422 20.4564
34.02603831 -6.518972254 0.39 24.5807 23.0809 21.7369 21.1571 20.8149
34.04789063 -6.518361011 0.84 26.4889 25.2508 23.567 22.1957 21.4865
34.17832169 -6.516858673 0.65 26.138 24.5542 23.0816 21.8891 21.5556
34.18805244 -6.516231016 0.52 26.2521 24.5093 23.2847 22.4546 21.9667
34.34019593 -6.515300593 0.68 25.8741 24.5014 23.1385 21.9486 21.5323
34.37953813 -6.514911286 0.79 24.2304 23.4251 22.1743 20.9513 20.4787
34.03364538 -6.512843981 0.54 24.7239 23.4285 22.1066 21.3227 20.9239
34.59814109 -6.512167175 0.29 26.0117 24.0419 22.9333 22.4727 22.198
34.95867184 -6.512430461 0.64 23.9091 22.8201 21.6569 20.6711 20.3474
34.14697079 -6.509521633 0.53 25.3062 24.0086 22.8824 22.1151 21.7524
34.07939607 -6.505636233 0.32 25.3173 23.3706 22.1117 21.5605 21.2966
34.8320149 -6.503547726 1.04 24.8895 24.4121 23.289 22.1254 21.2391
34.76830247 -6.501800833 0.6 25.9631 24.6411 23.3311 22.4102 22.0007
34.08491094 -6.502344488 0.4 24.2045 22.3905 20.977 20.345 19.9897
34.40435726 -6.500078099 0.72 25.0838 24.0696 22.7433 21.5894 21.1825
34.11325399 -6.496741067 0.71 99.0 25.0011 23.3219 21.9899 21.4675
34.62064526 -6.496173648 0.68 24.9301 23.7776 22.6308 21.5464 21.1617
34.79436764 -6.495657721 0.79 24.9045 24.0315 22.9288 21.7892 21.2722
34.89554521 -6.495733458 0.56 25.8669 24.1507 22.7004 21.7288 21.3813
34.83151334 -6.494344329 0.48 26.2821 24.6422 23.0101 22.2535 21.91
34.83041099 -6.493104108 0.93 25.492 24.6891 23.1394 21.9719 21.0449
34.81505772 -6.492069687 0.71 25.9127 24.5771 23.5647 22.4447 21.921
34.02350871 -6.491815663 0.65 25.1665 23.9194 22.6966 21.6383 21.2652
34.76061134 -6.49042757 0.89 24.7663 24.0577 23.0027 21.8444 21.1768
34.86321838 -6.490140479 0.64 26.6846 24.7731 23.2356 22.1192 21.6701
34.45164178 -6.490091699 0.58 25.494 23.7429 22.5923 21.5549 21.1104
34.14980566 -6.488557541 0.86 25.6465 24.9638 23.7166 22.2014 21.8061
34.94150803 -6.487777302 0.66 26.0428 24.2149 22.7038 21.4854 21.0686
34.95135805 -6.484598828 0.66 26.3001 24.666 23.1297 22.0211 21.5422
34.81521831 -6.483740063 0.46 25.9452 24.4287 23.0115 22.3288 22.023
34.76421594 -6.483004385 0.76 26.6268 24.9348 23.3475 22.0585 21.3998
34.34717107 -6.482269896 0.8 26.9002 25.3834 23.6204 22.419 21.7568
34.84557784 -6.481282635 0.73 99.0 25.5801 23.8341 22.4787 21.9646
34.04559443 -6.481234764 0.53 24.6291 23.3216 22.1593 21.3544 21.008
34.4373233 -6.480280484 0.85 99.0 25.8438 23.8891 22.457 21.5979
34.90439201 -6.479751359 0.62 26.8522 24.3262 22.7526 21.5488 21.1089
34.82248416 -6.479353749 0.89 25.4978 24.9563 23.5328 22.3371 21.8348
34.1442334 -6.480250421 0.51 24.4182 22.938 21.6051 20.8102 20.4446
34.41311495 -6.479618461 0.19 24.2291 22.6768 21.7364 21.2748 21.05
34.16058214 -6.477130742 0.77 99.0 25.4472 23.7607 22.4183 21.6058
34.94981569 -6.475528821 0.58 25.8844 24.4751 23.0983 22.1383 21.7933
34.82777382 -6.474471982 0.64 99.0 25.0707 23.4771 22.2277 21.8121
34.45345658 -6.474250169 0.67 25.7395 24.7011 23.3319 22.3225 21.9609
34.93788946 -6.472243132 0.64 26.0869 24.0739 22.6082 21.3942 20.9667
34.84932849 -6.471023818 0.78 25.4959 24.5699 23.3461 22.3099 21.7414
34.94633073 -6.470598533 0.77 26.3502 25.0482 23.5496 22.3942 21.779
34.62160759 -6.47029282 0.46 25.2501 23.8598 22.5039 21.8956 21.5122
34.90719614 -6.47004271 0.6 25.3718 24.0652 23.0129 22.0553 21.7263
34.77181363 -6.467330698 0.82 26.494 25.5583 23.6993 22.4535 21.9165
34.90364658 -6.468613716 0.72 99.0 24.1455 22.4915 21.2026 20.4712
34.42949767 -6.464941156 0.82 99.0 25.2964 23.2878 21.8178 21.1578
34.87770927 -6.462866637 0.58 25.8929 24.424 22.9543 21.9905 21.6623
34.91034523 -6.463456478 0.69 25.075 23.6679 22.2372 21.0497 20.5813
34.47011468 -6.462910198 0.18 23.4257 21.9334 21.0886 20.6195 20.3481
34.06897336 -6.460116601 0.27 24.0358 22.7123 21.8205 21.3045 21.0232
34.76106521 -6.460486778 0.72 25.7524 24.3143 22.6668 21.4414 20.999
34.88941822 -6.458269443 0.62 25.8956 24.0643 22.6017 21.4498 21.0671
34.86596448 -6.456902955 0.75 99.0 25.4965 23.7549 22.4459 21.7593
34.12550826 -6.457226938 0.48 26.7752 24.4424 23.0029 22.0879 21.7317
34.88967364 -6.456460889 0.54 99.0 24.562 23.1932 22.1867 21.7005
34.85611087 -6.454224636 0.97 24.4652 23.8566 22.7217 21.371 20.5776
34.38524337 -6.453954658 0.79 27.4337 25.3967 23.6251 22.318 21.4209
34.02254828 -6.453206648 0.66 27.5008 24.6532 23.233 21.882 21.393
34.46955957 -6.453387653 1.24 25.7832 25.099 23.6568 22.2911 21.4546
34.38483711 -6.4526404 0.78 27.2361 25.4733 23.9225 22.4803 21.4343
34.82668538 -6.451589075 0.69 25.8804 24.1672 22.5731 21.3492 20.8966
34.06838235 -6.451898249 0.78 25.225 24.0079 22.5119 21.2525 20.6287
34.05474379 -6.450411733 0.91 25.0677 24.4598 23.1107 21.8892 21.2776
34.91292912 -6.450265065 0.64 25.2132 24.0683 22.7412 21.7264 21.4195
34.41832974 -6.449824346 0.82 26.2016 25.1304 23.3831 22.0327 21.4873
34.92598754 -6.449320667 0.54 24.376 22.6571 21.2628 20.3756 19.9628
34.4669389 -6.448430336 0.27 24.5692 23.1995 22.3248 21.7775 21.4694
34.92357863 -6.448178516 0.85 26.3076 24.8382 23.1163 21.9033 20.9328
34.05929582 -6.446601693 0.76 26.2757 24.6753 23.1497 21.7232 21.1704
34.47847505 -6.44577693 0.81 26.6142 25.1974 23.5287 22.1988 21.4847
34.89571885 -6.444182439 0.6 25.8526 23.8704 22.439 21.3034 20.9483
34.61408596 -6.443915198 0.68 25.6186 24.2683 22.7432 21.633 21.2016
34.08416694 -6.442048282 0.64 25.9593 24.5573 23.2804 22.2023 21.7795
34.03294575 -6.441915452 0.54 27.0987 23.594 22.1003 21.2393 20.9235
34.75316322 -6.441948292 0.49 25.121 23.0554 21.5431 20.7952 20.4185
34.45502469 -6.441097466 0.31 24.603 22.8669 21.7934 21.13 20.7797
34.66701841 -6.438796269 0.7 26.0967 24.5683 23.3363 22.016 21.6059
34.62621156 -6.438492868 0.86 25.3685 24.4249 23.2123 22.0039 21.2174
34.64346183 -6.439137045 0.3 25.0121 23.5842 22.6308 22.1195 21.6825
34.95151831 -6.43791132 0.69 25.6992 24.1084 22.5762 21.375 20.9192
34.42164966 -6.437401555 0.74 27.0462 25.2338 23.5044 22.0812 21.6163
34.4873246 -6.438335604 0.24 24.6976 23.249 22.4873 21.9674 21.4974
34.73018082 -6.437887149 0.52 25.8603 23.1678 21.7021 20.6718 20.3133
34.95560968 -6.436815711 0.48 24.7639 23.421 22.1722 21.5276 21.1311
34.1313145 -6.435860389 0.73 25.8311 24.6292 23.4089 22.1978 21.6648
34.43878181 -6.436276 0.26 23.0437 21.6625 20.6404 20.1286 19.8621
34.93549316 -6.43488625 0.7 26.2682 24.4006 22.7619 21.5196 20.9848
34.95008129 -6.433915202 0.66 26.4396 24.9978 23.3953 22.3198 21.9532
34.37313405 -6.432562134 0.73 25.5008 24.1613 22.7997 21.4679 21.0056
34.41668284 -6.431717945 0.62 24.7077 23.3232 22.2622 21.2659 20.8304
34.71509605 -6.431538546 0.91 25.8852 24.9031 23.2092 21.8785 20.9719
34.14377087 -6.431985851 0.6 23.6876 22.5045 20.9398 20.116 19.6478
34.65390367 -6.431032255 0.62 24.4786 23.172 21.622 20.7104 20.265
34.12928056 -6.429093897 0.65 26.5139 24.8673 23.4895 22.4023 21.8911
34.06059943 -6.429095309 0.71 27.5169 25.003 23.3143 21.9864 21.4703
34.79595984 -6.428352361 0.31 23.6251 22.1726 21.012 20.4651 20.2067
34.06728867 -6.427746299 0.27 23.3982 22.0584 21.1167 20.5823 20.3098
34.08854734 -6.425913933 0.51 24.8661 23.6408 22.1781 21.4979 21.1716
34.13164252 -6.416454527 0.79 25.1609 24.4489 22.8982 21.7724 21.3865
34.77799891 -6.414752822 0.87 26.0536 24.9406 23.5299 22.2427 21.3495
34.96315175 -6.414206856 0.79 24.8762 23.7401 22.2276 20.7994 20.2107
34.68482555 -6.413043757 0.73 26.0267 24.3438 22.6769 21.3395 20.9169
34.50577433 -6.410657489 0.7 25.8873 24.6557 23.1929 21.9558 21.6272
34.41017173 -6.409796807 0.72 25.8743 24.0506 22.4484 21.1287 20.5633
34.96435852 -6.408777867 0.47 24.8751 23.3892 22.1043 21.4237 21.0269
34.47982906 -6.409378955 0.25 22.4042 20.9407 19.8576 19.3364 19.049
34.02552501 -6.40718975 0.67 99.0 24.8923 23.4131 22.0668 21.5816
34.56643026 -6.407726583 0.54 25.1342 23.5502 22.3134 21.4202 21.0239
34.4777147 -6.406306516 0.59 26.4788 24.4468 22.9024 21.8607 21.4476
34.65968368 -6.40553183 0.57 26.8123 24.5182 22.8618 21.7732 21.4008
34.0863695 -6.40404737 0.77 26.383 24.9777 23.4054 22.1906 21.5485
34.70767715 -6.404156222 0.99 25.1395 24.7407 23.1433 21.8912 21.2491
34.50754109 -6.403679016 0.69 99.0 25.0153 23.5944 22.2893 21.6468
34.77446068 -6.401447027 0.78 27.2838 25.6567 23.695 22.4137 21.841
34.63044659 -6.401850305 0.64 24.1451 22.959 21.6842 20.6698 20.2896
34.92481819 -6.399786721 0.7 99.0 24.4936 22.9169 21.5486 21.0054
34.48578661 -6.400159724 0.24 23.7104 22.0397 20.9843 20.4537 20.1745
34.61497242 -6.398214999 0.8 25.894 24.7651 23.1408 21.7167 21.2039
34.5361684 -6.397604141 0.22 25.3396 23.7626 22.7695 22.2861 22.012
34.76870693 -6.397714876 0.7 99.0 24.4892 23.1021 21.6928 21.0731
34.84647505 -6.396842047 0.65 25.7841 24.4169 23.104 22.0091 21.6119
34.7606851 -6.396486729 0.76 26.6051 24.9307 23.2463 21.7341 21.2069
34.47708989 -6.397066307 0.28 22.9832 21.6725 20.6788 20.1709 19.9072
34.05113277 -6.393069781 0.73 26.0681 24.8335 23.323 22.077 21.6618
34.08975016 -6.392997253 0.79 26.1257 25.2057 23.8698 22.4003 21.9308
34.92279091 -6.393062789 0.51 26.2399 24.4183 22.9724 22.0991 21.708
34.80346423 -6.394051353 0.58 25.0116 23.3085 21.8061 20.8262 20.4232
34.75370678 -6.392738249 0.56 25.0077 23.7784 22.3888 21.5918 21.1846
34.44360007 -6.39151966 0.37 25.6913 23.7188 22.2602 21.5836 21.2891
34.68337526 -6.391924061 0.48 25.466 23.2025 21.6106 20.6158 20.2263
34.52541757 -6.390542694 0.31 25.4229 24.0008 22.8904 22.3779 22.1072
34.0432932 -6.390434666 0.93 25.1642 24.4559 22.9646 21.668 20.9359
34.53946921 -6.389630553 0.22 24.8867 23.3038 22.2711 21.8 21.5837
34.04260167 -6.388648233 0.88 25.5555 24.9179 23.5572 22.2386 21.718
34.57115273 -6.388853816 0.58 24.831 23.2744 21.803 20.8248 20.461
34.10581514 -6.388038656 0.67 25.5676 24.3645 22.9821 21.914 21.5194
34.85442174 -6.386979559 0.67 26.6791 24.5353 22.9672 21.6791 21.2024
34.82114929 -6.387023656 0.85 26.2808 25.1472 23.4391 22.1095 21.4276
34.56857916 -6.387603606 0.21 23.9009 22.4077 21.4463 20.946 20.7513
34.55341718 -6.38596432 0.27 24.1532 22.8045 21.7761 21.2395 21.0696
34.84174937 -6.385648722 0.55 23.482 22.1372 20.7249 19.8624 19.4961
34.78959408 -6.383844644 0.73 99.0 25.3438 23.6387 22.265 21.7005
34.57773893 -6.383703185 0.67 26.1469 24.2313 22.6245 21.3928 20.972
34.67623689 -6.383115027 0.8 25.5692 24.4585 23.3806 22.2942 21.5953
34.50078862 -6.383192653 0.2 24.5449 23.0769 22.1727 21.7205 21.5007
34.42706157 -6.38255892 0.72 99.0 25.1436 23.5279 22.123 21.564
34.92239611 -6.382914873 0.6 24.9832 23.6102 22.1752 21.2074 20.8182
34.77567057 -6.380029582 0.47 25.533 23.5212 22.0537 21.3062 21.0005
34.9195523 -6.379502847 0.79 26.0663 25.0538 23.611 22.3435 21.7976
34.52020472 -6.379455063 0.68 27.1798 24.9331 23.2619 22.0392 21.5225
34.11186439 -6.379624943 0.48 24.9551 23.5218 22.2604 21.564 21.199
34.5184897 -6.378330528 0.7 25.5931 24.3836 23.0336 21.8419 21.4272
34.52708034 -6.378403725 0.25 24.9357 23.1401 22.0934 21.6062 21.3228
34.13485861 -6.377444594 0.96 25.0976 24.5498 23.1448 21.9184 21.1993
34.56219238 -6.376947991 0.23 25.2298 23.7312 22.73 22.1914 22.0375
34.84965494 -6.377204825 0.68 99.0 24.3227 22.6633 21.3612 20.9039
34.4582905 -6.377702843 0.31 23.7008 22.0942 21.0003 20.357 20.0254
34.47311796 -6.376316733 0.58 27.1397 24.3678 22.8434 21.6865 21.3002
34.85483547 -6.375789254 0.63 27.1938 25.0462 23.4323 22.2892 21.8527
34.74026975 -6.375885173 0.48 24.8719 23.444 22.2229 21.5129 21.1726
34.61159034 -6.375887958 0.59 99.0 24.9857 23.5433 22.4094 21.9398
34.49726929 -6.374110752 0.23 25.4522 23.7137 22.6906 22.2192 21.9859
34.64098402 -6.374614378 0.65 26.3187 24.2096 22.7325 21.5446 21.0644
34.54279618 -6.374892365 0.22 24.247 22.593 21.5748 21.0721 20.828
34.86080829 -6.373415394 0.74 25.193 24.2996 23.0315 21.969 21.5107
34.60832481 -6.373184613 0.6 26.5728 24.3341 22.8345 21.6759 21.2733
34.62016501 -6.373723805 0.23 23.0069 21.4674 20.4062 19.8966 19.6166
34.10349476 -6.372497513 0.46 25.2999 23.8135 22.5618 21.884 21.5586
34.85577913 -6.371023273 0.57 99.0 24.405 22.9271 21.7632 21.4502
34.60444663 -6.370820613 0.72 27.3865 24.9557 23.1652 21.8483 21.3651
34.85539519 -6.369411902 0.69 26.127 24.4405 22.8724 21.5943 21.2391
34.49557759 -6.368449889 0.24 25.9291 23.8917 22.9062 22.4873 22.2881
34.75281482 -6.369090328 0.48 25.0322 23.2703 21.7452 20.8898 20.5102
34.54369088 -6.369924533 0.23 24.5636 22.7298 21.7273 21.2253 21.0515
34.06731835 -6.368813611 0.7 99.0 25.1242 23.5671 22.3011 21.5944
34.87216748 -6.3673094 0.82 99.0 25.2317 23.2555 21.8251 21.09
34.48756209 -6.367432972 0.82 27.3451 25.585 23.7994 22.3508 21.3772
34.46532888 -6.368045399 0.32 25.765 23.3781 22.3612 21.8333 21.6488
34.87679372 -6.366575645 0.87 26.1364 25.1012 23.5733 22.3589 21.4963
34.633509 -6.367840555 0.43 24.8038 22.6793 21.127 20.3206 19.9695
34.13409412 -6.366222586 0.62 25.1016 23.8585 22.4373 21.4807 21.1118
34.04552795 -6.365235793 0.99 25.6243 24.8878 23.0764 21.863 21.0764
34.43755726 -6.365765331 0.22 23.1944 21.8133 20.8647 20.4011 20.1918
34.73924318 -6.364364292 0.6 26.5576 24.456 23.068 21.8716 21.5911
34.54860424 -6.36376267 0.2 24.0562 22.4667 21.5036 21.0145 20.8144
34.81119194 -6.361913912 0.52 24.6964 23.3953 22.2244 21.456 21.0884
34.64445571 -6.361493757 0.26 24.7175 22.9385 21.8568 21.3375 21.0744
34.85560169 -6.361018563 0.66 27.3176 24.5073 22.9228 21.6728 21.183
34.05211165 -6.360823901 0.8 25.6264 24.6457 23.0495 21.7411 21.2656
34.44669303 -6.36050585 0.58 26.6759 24.7749 23.5334 22.4652 22.0351
34.82463645 -6.359264551 0.59 27.0767 24.2596 22.7956 21.6129 21.1866
34.80849353 -6.357753085 0.67 26.4297 25.1093 23.6373 22.4789 22.1367
34.123748 -6.357571938 0.58 26.7991 24.23 22.7929 21.6079 21.1741
34.5260744 -6.358029199 0.2 23.889 22.3439 21.3748 20.8825 20.6881
34.45024164 -6.357087943 0.87 26.4575 25.3158 23.8473 22.4774 21.6307
34.58129893 -6.356835258 0.78 26.3755 25.2619 23.6082 22.3421 21.8756
34.4659615 -6.355996279 0.73 25.8119 24.415 23.278 22.0647 21.4205
34.52461706 -6.355103291 0.25 24.6348 23.2522 22.2481 21.7302 21.5652
34.05776947 -6.354931843 1.09 25.4703 24.9003 23.4516 22.2997 21.3779
34.47344543 -6.352766772 0.87 25.2632 24.6099 23.4848 22.2692 21.7379
34.55589773 -6.351053489 0.24 23.8701 22.2336 21.1667 20.6492 20.4047
34.46615488 -6.349562262 0.8 99.0 24.8188 22.9153 21.5782 20.8049
34.07504935 -6.349733487 0.23 23.7391 22.2748 21.3395 20.8124 20.47
34.52864769 -6.347662373 0.16 25.2336 23.5395 22.7757 22.2436 22.0708
34.77019481 -6.347620636 0.5 25.5355 23.6726 22.2769 21.3708 21.012
34.81000333 -6.346629582 0.93 25.5124 24.991 23.6725 22.3326 21.7803
34.53126447 -6.342216791 0.36 24.1381 22.8804 21.8012 21.2212 20.9115
34.42869678 -6.34052012 0.84 26.8835 25.6996 23.8308 22.3546 21.4985
34.12119715 -6.339160111 0.67 26.6423 24.6992 23.1344 21.9501 21.4877
34.44222441 -6.338812954 0.78 99.0 25.0181 23.2932 21.9754 21.1256
34.39918005 -6.338404481 0.56 23.7762 22.6528 21.379 20.6051 20.2143
34.05786301 -6.336783303 0.9 25.5216 24.949 23.5738 22.106 21.6632
34.07170131 -6.336798437 0.92 25.6462 24.7157 22.8397 21.638 20.843
34.85208219 -6.335031371 0.69 27.4119 24.504 22.8885 21.5554 21.0205
34.11257426 -6.333346168 0.87 25.3367 24.5022 23.3576 22.0815 21.3974
34.81515675 -6.332066347 0.31 25.0255 23.4904 22.4295 21.8323 21.5414
34.88299971 -6.33158376 0.64 25.1486 24.0031 22.62 21.6073 21.2792
34.81427882 -6.331074553 0.82 99.0 25.3769 23.4046 22.1278 21.293
34.67529984 -6.332320958 0.71 24.1475 23.1948 21.8834 20.6857 20.3701
34.59898101 -6.330512905 0.42 24.537 22.3104 20.8117 20.0531 19.743
34.573426 -6.328169061 0.78 26.1364 24.4416 22.8441 21.5667 20.7427
34.53035648 -6.328413409 0.21 22.9723 21.4999 20.5521 20.0627 19.8176
