# ra  dec  z  mag_u  mag_g  mag_r  mag_i  mag_z
132.586239814184  -0.472218087299408  0.457764  25.45106  21.14094  19.37487  18.5744  18.13797
132.712629896531  -0.505966650894548  0.288572  24.31646  20.07666  18.54604  17.95903  17.70816
133.285924805689  -0.488515177161233  0.341443  21.68237  20.48097  18.78245  18.22385  17.85322
133.289279474456  -0.511911696253038  0.385143  21.89336  21.15287  19.32206  18.68231  18.22331
133.505552201347  -0.500228887650425  0.290009  23.05869  20.58243  19.08554  18.54722  18.19314
133.842035572423  -0.563412604345294  0.268556  23.06952  19.77427  18.27994  17.74186  17.32889
133.917443897739  -0.549215407061677  0.265153  20.73559  18.19748  16.64852  16.08259  15.71079
133.920347321302  -0.544452512070309  0.313349  22.19772  20.07735  18.44074  17.88974  17.52441
133.938483643611  -0.560196886803006  0.422387  22.80191  20.59071  18.79524  18.06607  17.66355
133.95454257398  -0.624640317557605  0.294281  22.16437  20.29544  18.76311  18.23618  17.97628
133.881658272381  -0.498453902281555  0.293586  22.87672  20.70208  19.17503  18.65347  18.29646
133.924561484133  -0.433833465707455  0.322174  24.6629  20.86632  19.28126  18.70689  18.3076
134.363829187814  -0.445485033856793  0.376333  22.5085  20.61499  18.71535  18.0576  17.73011
134.98482139145  -0.507296924346046  0.528221  25.88828  21.22351  19.36008  18.35071  17.93867
134.975638858674  -0.54888192802998  0.453964  22.59578  20.71984  19.08433  18.29566  17.93691
135.07502554708  -0.517251703344953  0.368764  22.7723  21.43544  19.52842  18.93456  18.50788
135.330588471711  -0.62679025478801  0.537403  23.87745  20.99729  19.12415  18.08348  17.65055
135.525550522079  -0.525247377198579  0.315389  22.68972  20.08131  18.46619  17.87117  17.53356
135.580911075353  -0.545191946401907  0.402101  23.26911  21.00619  19.04908  18.35231  17.92308
135.813378356953  -0.490995414017066  0.417592  22.39865  20.69551  19.00994  18.28958  17.90508
135.853036247021  -0.52092899669209  0.367043  22.19054  21.40611  19.52204  18.96968  18.50866
135.936691557662  -0.48896911770474  0.468004  23.19904  20.87895  19.14073  18.31572  17.85832
136.53406333642  -0.430066454224013  0.34591  23.24518  21.11403  19.43627  18.85196  18.53942
136.494627677084  -0.426543107734236  0.33019  24.37034  20.91644  19.30263  18.71908  18.33167
136.685244534168  -0.579269375214663  0.37211  24.85209  20.77249  18.98841  18.39365  17.91618
136.755418000059  -0.614934354947367  0.449922  23.24672  20.91179  19.09468  18.30821  17.81681
137.169991741651  -0.439269086207146  0.300746  21.89341  19.16376  17.55175  16.93876  16.5421
137.197300472731  -0.574897553997955  0.358016  22.60054  20.7928  19.04549  18.50091  18.06101
137.467583973803  -0.438424932517851  0.325407  22.12033  20.61176  19.01251  18.42325  18.0812
137.429104669951  -0.477749155752522  0.316585  22.44404  20.79963  19.22761  18.62489  18.36477
137.682007182727  -0.627755024633483  0.398595  25.52188  21.33809  19.52978  18.86934  18.44091
137.770026510668  -0.484371267949497  0.339195  24.13691  20.90405  19.21535  18.6586  18.25026
137.850250935422  -0.467015818796339  0.289006  24.22647  20.53491  19.01786  18.50439  18.09566
137.895627540217  -0.55810447860225  0.323062  25.58515  20.33853  18.70439  18.13262  17.71452
137.863896472219  -0.488549310200474  0.310203  25.23495  20.99783  19.39932  18.86165  18.53523
138.025867915225  -0.500285497755415  0.425485  22.27863  20.84173  19.15039  18.41972  17.96568
138.144956728168  -0.589395268970155  0.335894  23.82501  20.67494  19.00987  18.42375  18.06691
138.156541228152  -0.53347096195186  0.324265  25.34394  20.34909  18.72839  18.13962  17.75747
138.099255490976  -0.45154492898286  0.365632  23.38639  21.07173  19.23784  18.62556  18.25615
138.353584411098  -0.456339780163686  0.32162  22.40705  20.44501  18.80655  18.26263  17.89357
138.345657764695  -0.491130924387255  0.37462  22.6284  21.11767  19.35099  18.71684  18.32429
138.396442172861  -0.470401403211815  0.291544  20.99275  19.3107  17.73591  17.14774  16.76353
138.499865215032  -0.442498221695814  0.310816  23.28334  20.40247  18.81916  18.24367  17.90377
138.376513137639  -0.470990654442914  0.285706  22.28052  19.62305  18.06021  17.52152  17.07902
138.533803560504  -0.55758465647511  0.279881  22.71186  20.31071  18.80124  18.28028  17.89567
138.585939599219  -0.440985369175955  0.280869  22.43515  20.31574  18.78058  18.33301  17.93553
138.602040287109  -0.519884278769835  0.497994  21.5504  21.02598  19.2285  18.32732  17.83465
138.603204879577  -0.612507567946001  0.31314  23.14408  20.72088  19.1401  18.5951  18.26159
138.644358907319  -0.587383546373089  0.365376  22.92625  20.87597  19.15942  18.54447  18.124
138.743379983311  -0.569778174929379  0.273681  21.29804  19.45996  17.95084  17.40031  17.05249
138.802977505026  -0.444784530647806  0.258038  20.9644  18.69492  17.18228  16.63545  16.31021
138.722744063409  -0.43992767799468  0.347763  23.71361  20.67229  18.96096  18.36165  17.96241
138.737734957853  -0.499374727441992  0.357754  22.50945  20.862  19.13662  18.52144  18.16247
138.746630461152  -0.489497952048859  0.31615  23.17744  20.66668  19.11138  18.52999  18.13285
138.886060492613  -0.559486406145986  0.276517  22.33253  19.81327  18.29045  17.77575  17.45836
138.900646699804  -0.427739771693362  0.285309  21.51892  20.06041  18.57091  18.06145  17.7375
138.829368981218  -0.617290102730146  0.333623  23.33272  20.90763  19.25993  18.70087  18.29028
138.837779724001  -0.584711537835168  0.331589  22.68753  20.60629  18.96021  18.39935  18.08135
138.935577419825  -0.455598617803175  0.518541  21.83018  21.20075  19.19237  18.23299  17.72731
139.062316985531  -0.425343821970187  0.34395  22.44561  20.51838  18.76242  18.19134  17.81194
139.07705734493  -0.501669068826309  0.359948  24.31166  20.70431  18.95032  18.36173  17.92994
139.162580095784  -0.534458949135271  0.350873  24.67134  20.7303  18.94014  18.34302  17.98938
139.326681459868  -0.435372578562333  0.386532  22.18711  20.16541  18.43852  17.73681  17.40109
139.403969207647  -0.505354441856132  0.348803  22.14977  20.35569  18.5949  17.98984  17.61346
139.448618696143  -0.450611464099962  0.307757  24.15891  20.14138  18.52006  17.96123  17.64283
139.435848411158  -0.516431737101508  0.426336  24.95811  21.33077  19.29011  18.54326  18.07818
139.470106097262  -0.499477359858568  0.32746  24.00919  20.21409  18.5289  17.96735  17.61459
139.595531877686  -0.524587378160964  0.335995  21.98256  20.59242  19.00066  18.4001  18.05363
139.72414186764  -0.503130977876228  0.382659  22.35848  20.83474  18.97396  18.34281  17.90322
139.826835756124  -0.48963541929788  0.328682  23.83275  20.98198  19.25433  18.69662  18.36784
139.918625644308  -0.556035037151574  0.343999  24.93224  21.0974  19.38268  18.80959  18.49476
139.910992819869  -0.492152285792862  0.344678  21.30114  20.21375  18.52469  17.91949  17.53788
139.958434499002  -0.485575068704832  0.314018  22.56643  20.54073  18.96032  18.38886  18.01427
140.068432036169  -0.462198160882365  0.308641  22.13416  20.03526  18.4192  17.82311  17.50466
140.211993217738  -0.515932381396743  0.330135  23.70968  20.38303  18.70785  18.1071  17.81193
140.306684882011  -0.610293439253081  0.334796  24.67006  20.591  18.90888  18.31275  17.99401
140.281502840691  -0.622656270826683  0.373347  25.57012  20.98945  19.26972  18.63687  18.28277
140.285246453753  -0.425872233285467  0.319616  22.77772  20.70978  19.16476  18.56068  18.25652
140.298337125865  -0.602286374284794  0.307585  23.75231  20.55861  19.00766  18.43047  18.13313
140.384209228576  -0.446098128361086  0.308569  22.07396  19.8814  18.26205  17.66968  17.33809
140.446527464247  -0.466829004261725  0.342854  22.47595  20.38576  18.65519  18.05492  17.73232
140.394934700169  -0.525964699661184  0.330675  23.34233  20.82404  19.16924  18.60702  18.24149
140.427724172924  -0.618136145453368  0.382051  24.06636  21.07907  19.35543  18.70924  18.2774
140.529567954172  -0.502972191715141  0.352804  24.48495  21.04909  19.42913  18.82658  18.3529
140.500129885752  -0.426954014722219  0.333966  21.53258  20.03986  18.34577  17.73381  17.39906
140.503262227811  -0.480818200617712  0.320746  23.45304  20.35244  18.70275  18.15267  17.7956
140.512346633366  -0.553698189006109  0.346274  22.21433  19.89908  18.15742  17.56029  17.14457
140.516738605066  -0.5379801536632  0.313258  22.73976  20.04988  18.42731  17.8401  17.43642
140.565252747644  -0.454173456906386  0.324162  21.4113  20.07315  18.46404  17.85949  17.50262
140.501011624222  -0.469100151939794  0.361616  25.49414  21.15587  19.41712  18.8651  18.42396
140.523548895612  -0.504558581941491  0.327413  21.26244  19.91234  18.174  17.65814  17.25422
140.530460531804  -0.557641916972083  0.327447  23.78079  20.61538  18.9591  18.41615  18.03856
140.57912907921  -0.508561311413435  0.327594  24.54701  20.77151  19.12455  18.56975  18.18457
140.593012145149  -0.541403999248532  0.351299  24.43148  20.52635  18.84969  18.28575  17.78666
140.618017457033  -0.443864762482366  0.313498  22.2155  20.31069  18.69466  18.12439  17.78872
140.894527483997  -0.466941684386985  0.277885  22.23926  20.20936  18.68558  18.17673  17.75716
140.933329487272  -0.576197106139339  0.317457  22.58631  20.59829  19.01833  18.44546  18.04206
141.250313498556  -0.563553091212043  0.38019  23.92142  20.60308  18.90625  18.25244  17.84866
141.275366912504  -0.499096920144889  0.354993  20.97188  19.54045  17.93509  17.25078  16.83498
141.227333862855  -0.5376737378808  0.42545  25.31743  21.19141  19.425  18.70079  18.30911
141.397264391444  -0.484110968468988  0.349238  25.05112  20.1655  18.38498  17.76361  17.41706
141.585178179857  -0.549883316210995  0.354835  23.44747  20.7687  19.05305  18.45132  18.04622
141.551054652755  -0.444672787868127  0.300112  21.54898  19.43519  17.84957  17.23918  16.90137
141.597857374174  -0.551052591183192  0.349255  22.02526  19.78921  18.06439  17.44178  17.07838
141.748814924009  -0.453215117266613  0.357709  21.9557  20.47447  18.68728  18.08167  17.70379
141.727370617521  -0.426293538846309  0.430214  22.26447  20.6191  18.89338  18.14981  17.70716
141.758472023624  -0.46034679452687  0.330891  23.48935  20.72636  19.10471  18.51177  18.17641
141.786986132905  -0.566052947422523  0.432814  21.77261  20.71428  19.00508  18.26815  17.88231
141.923973088764  -0.513536617052205  0.295375  21.74296  20.05688  18.52484  17.93041  17.68926
141.953679113411  -0.564739723865433  0.450424  25.31459  21.27312  19.42555  18.64352  18.22787
141.966304996458  -0.597418153139902  0.274062  23.32112  20.10633  18.62675  18.11131  17.76923
141.961620369817  -0.597388145243342  0.34323  22.42328  20.6189  18.92845  18.36746  17.98574
142.25938532197  -0.431100630301876  0.338749  22.86241  20.61852  18.91321  18.35872  17.9779
142.131887160574  -0.615865686966341  0.375768  24.82353  20.98413  19.28509  18.68886  18.24227
142.347091801559  -0.484632576586942  0.301986  22.59558  20.68572  19.1574  18.59907  18.32817
142.42354693302  -0.484068351809631  0.29469  22.95651  20.01439  18.47365  17.91814  17.45761
142.531060506627  -0.453722958684532  0.346694  24.44652  21.02657  19.3247  18.73689  18.3644
142.592561232582  -0.528550245355486  0.318146  24.01232  20.36745  18.71293  18.13953  17.91431
142.657795981158  -0.58630487712068  0.318567  22.73239  20.23747  18.63314  18.03773  17.63236
142.685209593175  -0.576894711735756  0.363076  24.53026  20.31458  18.4902  17.87723  17.47921
142.586476100376  -0.538671851724108  0.367712  22.73805  21.09333  19.37144  18.76728  18.41798
142.834306943639  -0.551395835456013  0.28581  23.18701  20.58046  19.05996  18.5662  18.21385
142.72359320055  -0.492203387577426  0.358977  22.77723  21.10494  19.12802  18.5518  18.25146
142.919660796232  -0.469502060802786  0.287379  22.9453  20.35595  18.84986  18.31585  17.97626
142.91177239911  -0.47340949250476  0.282824  22.28085  20.29215  18.80394  18.3227  18.00239
142.895717770979  -0.44678706333757  0.359607  21.95569  20.77353  18.97699  18.37118  18.008
142.915493095979  -0.511253552059829  0.342419  24.57661  21.04717  19.38846  18.804  18.4127
142.987897328788  -0.424355345950076  0.351746  21.71371  20.48368  18.71599  18.11954  17.73052
143.030549353279  -0.594399628819188  0.421354  21.75136  20.78028  18.99223  18.2792  17.84439
143.09213036847  -0.47433388628514  0.287906  22.81624  20.26489  18.77857  18.25227  17.80706
143.10703165791  -0.50084540393346  0.371488  25.06741  21.002  19.19008  18.57153  18.17567
143.299049210851  -0.452785152095432  0.339983  24.35867  20.81925  19.10308  18.54593  18.20658
143.272374554871  -0.449458060656379  0.302164  22.00583  19.8406  18.28453  17.68631  17.382
143.303887002762  -0.471211867758228  0.34674  23.34122  20.69353  18.93507  18.3305  18.01621
143.307765677412  -0.465292132279513  0.358223  21.66191  20.37563  18.51888  17.88486  17.63856
143.314082889684  -0.514297558502965  0.351965  24.42233  21.14566  19.46065  18.88321  18.52966
143.581292208154  -0.434630103661534  0.336357  24.10741  20.99143  19.32756  18.78206  18.39355
143.878023191938  -0.547027196110087  0.276862  24.1357  19.85799  18.35995  17.81289  17.44981
143.835616420558  -0.518212633673582  0.553489  24.55798  20.81897  19.18687  18.13091  17.54722
143.972475969316  -0.481073441027452  0.323449  21.53437  19.66548  17.9973  17.4066  17.04812
144.064330780856  -0.58320255772686  0.374022  24.96482  21.25162  19.43312  18.79629  18.45868
144.196624176105  -0.447909617287961  0.333406  22.85708  20.61049  18.97651  18.38461  18.07877
144.172506937637  -0.445176524886466  0.328653  23.58547  21.04926  19.35693  18.7878  18.52155
144.226739013451  -0.453655217761262  0.290289  21.93824  20.29842  18.8026  18.32066  18.0318
144.573232516954  -0.474654234527794  0.257718  21.43613  19.46323  17.9807  17.46939  17.13893
144.696486599938  -0.429988246043294  0.357791  23.35237  21.06157  19.2732  18.69462  18.31007
144.868803040615  -0.555104714371758  0.365546  22.48903  21.06647  19.27353  18.68149  18.238
145.015196689688  -0.582624343486124  0.347655  22.83435  20.9648  19.30104  18.7448  18.41587
145.367900319456  -0.465439529272022  0.346308  22.41852  20.14434  18.40112  17.79349  17.44728
145.259640693  -0.453788425509186  0.364577  24.83795  21.34516  19.46815  18.87365  18.50768
145.313004411438  -0.494588614616755  0.335791  22.40036  20.57045  18.84202  18.27952  17.93967
145.351172980821  -0.4614856970996  0.306306  21.53855  20.44508  18.88088  18.32886  18.02671
145.376722717446  -0.462462755680573  0.368069  22.84481  20.86657  19.13325  18.51707  18.1218
145.507167005814  -0.426341101761977  0.362744  24.9814  21.38349  19.58939  18.98876  18.611
145.489407771021  -0.426663884986694  0.386343  25.44812  20.95855  19.22796  18.57877  18.1687
145.499763127731  -0.430557048586843  0.368964  22.9444  20.33247  18.5399  17.90227  17.48967
145.490563554455  -0.46483240245635  0.304121  22.8385  20.03846  18.44407  17.85826  17.55803
145.673402376776  -0.471942270120865  0.349168  22.25177  20.73812  18.94028  18.3858  17.98956
145.636925758128  -0.454468150826398  0.347275  22.02192  20.50744  18.71705  18.1673  17.79254
145.64891190298  -0.47581051072073  0.37327  22.23786  21.25492  19.42573  18.83328  18.36298
145.778193247447  -0.534071010386612  0.370985  25.06165  21.07248  19.32444  18.69692  18.30931
